Date,Open,High,Low,Close,Adj Close,Volume
1978-04-10,14.392627,14.429971,14.325406,14.400096,3.914896,1951418
1978-04-11,14.370220,14.370220,14.303000,14.332875,3.896621,1692010
1978-04-12,14.332875,14.459847,14.116276,14.116276,3.837737,2445130
1978-04-13,14.116276,14.310468,14.071463,14.310468,3.890530,5993162
1978-04-14,14.370220,14.579350,14.370220,14.549474,3.955509,4041744
1978-04-17,15.154457,15.154457,14.840762,15.005079,4.079371,5101133
1978-04-18,15.005079,15.117113,14.870638,15.012548,4.081401,3866016
1978-04-19,15.012548,15.176864,14.915452,15.117113,4.109830,2557261
1978-04-20,15.117113,15.408401,15.087237,15.146989,4.117953,2930474
1978-04-21,15.146989,15.266491,15.064830,15.176864,4.126074,2373165
1978-04-24,15.176864,15.430808,15.117113,15.415870,4.191051,1840960
1978-04-25,15.610062,15.774379,15.610062,15.639938,4.251969,6262611
1978-04-26,15.639938,15.834130,15.617531,15.677283,4.262120,4604074
1978-04-27,15.639938,15.639938,15.527904,15.625000,4.247908,2840099
1978-04-28,15.625000,15.893881,15.557780,15.893881,4.321006,2679434
1978-05-01,15.893881,16.058199,15.796785,15.953633,4.337251,2276096
1978-05-02,15.953633,15.990978,15.864006,15.893881,4.321006,1725482
1978-05-03,15.893881,15.908819,15.699689,15.729565,4.276330,2384880
1978-05-04,15.610062,15.610062,15.415870,15.572717,4.280525,3919571
1978-05-05,15.602593,15.804254,15.602593,15.684751,4.311314,1526323
1978-05-08,15.684751,15.744503,15.475621,15.512966,4.264099,1139722
1978-05-09,15.512966,15.557780,15.445746,15.550311,4.274363,1278630
1978-05-10,15.550311,15.587655,15.475621,15.520435,4.266150,1245158
1978-05-11,15.520435,15.849068,15.498028,15.849068,4.356483,1427581
1978-05-12,15.849068,15.908819,15.684751,15.692220,4.313372,1927987
1978-05-15,15.692220,15.908819,15.610062,15.893881,4.368801,1772342
1978-05-16,15.901350,16.043261,15.901350,15.968571,4.389332,3805766
1978-05-17,15.968571,15.990978,15.834130,15.893881,4.368801,3556400
1978-05-18,15.893881,15.908819,15.804254,15.804254,4.344165,1683642
1978-05-19,15.804254,15.811723,15.595124,15.662345,4.305156,1671926
1978-05-22,15.662345,15.938695,15.654876,15.938695,4.381121,1399130
1978-05-23,15.893881,15.893881,15.684751,15.722096,4.321582,1397456
1978-05-24,15.684751,15.684751,15.535373,15.684751,4.311314,1297040
1978-05-25,15.684751,15.774379,15.565249,15.610062,4.290785,1245158
1978-05-26,15.610062,15.647407,15.565249,15.580186,4.282576,1263568
1978-05-30,15.580186,15.639938,15.527904,15.602593,4.288733,1328838
1978-05-31,15.602593,15.677283,15.430808,15.430808,4.241517,1352269
1978-06-01,15.430808,15.505497,15.296367,15.363587,4.223036,2481949
1978-06-02,15.363587,15.580186,15.348650,15.580186,4.282576,1158131
1978-06-05,15.580186,15.893881,15.565249,15.886413,4.366751,1933008
1978-06-06,15.893881,16.043261,15.893881,15.893881,4.368801,2416678
1978-06-07,15.893881,15.931226,15.804254,15.849068,4.356483,2391574
1978-06-08,15.849068,16.117949,15.834130,16.013384,4.401649,2918758
1978-06-09,16.013384,16.132887,15.968571,16.073135,4.418073,2175680
1978-06-12,16.073135,16.215046,15.983509,16.005915,4.399596,1832592
1978-06-13,15.938695,16.386831,15.938695,16.386831,4.504299,1367331
1978-06-14,16.386831,16.506334,16.192638,16.200108,4.452977,3280256
1978-06-15,16.200108,16.282267,16.073135,16.132887,4.434499,1263568
1978-06-16,16.132887,16.170233,15.893881,15.908819,4.372908,1541386
1978-06-19,15.908819,16.132887,15.878944,16.088074,4.422179,1412518
1978-06-20,16.088074,16.117949,15.864006,15.886413,4.366751,1476115
1978-06-21,15.886413,16.028322,15.841599,16.013384,4.401649,1594941
1978-06-22,15.953633,15.953633,15.849068,15.916288,4.374959,1591594
1978-06-23,15.916288,15.923757,15.669814,15.684751,4.311314,1457706
1978-06-26,15.684751,15.684751,15.400932,15.430808,4.241517,1524650
1978-06-27,15.430808,15.654876,15.430808,15.587655,4.284629,1767322
1978-06-28,15.587655,15.647407,15.445746,15.639938,4.299000,1422560
1978-06-29,15.639938,15.669814,15.475621,15.512966,4.264099,1144742
1978-06-30,15.512966,15.550311,15.371056,15.371056,4.225090,761488
1978-07-03,15.371056,15.385994,15.236616,15.341181,4.216879,667766
1978-07-05,15.341181,15.505497,15.251554,15.415870,4.237408,1713766
1978-07-06,15.415870,15.475621,15.333712,15.438277,4.243568,1335533
1978-07-07,15.438277,15.572717,15.400932,15.565249,4.278469,853536
1978-07-10,15.565249,15.587655,15.460684,15.535373,4.270257,1005834
1978-07-11,15.535373,15.580186,15.460684,15.460684,4.249728,1889494
1978-07-12,15.460684,15.520435,15.438277,15.438277,4.243568,1169846
1978-07-13,15.438277,15.505497,15.333712,15.498028,4.259992,1035958
1978-07-14,15.498028,15.998446,15.498028,15.983509,4.393438,2853488
1978-07-17,15.983509,16.140356,15.893881,15.893881,4.368801,4036723
1978-07-18,15.893881,15.946164,15.774379,15.804254,4.344165,1958112
1978-07-19,15.893881,16.117949,15.893881,16.117949,4.430395,1978195
1978-07-20,16.117949,16.252390,15.998446,16.020853,4.403701,3024195
1978-07-21,16.020853,16.147825,15.953633,16.147825,4.438604,1353942
1978-07-24,16.147825,16.192638,15.998446,16.192638,4.450921,1794099
1978-07-25,16.192638,16.312141,16.088074,16.312141,4.483772,2500358
1978-07-26,16.312141,16.536209,16.312141,16.342016,4.491980,4399894
1978-07-27,16.342016,16.506334,16.312141,16.506334,4.537148,2515421
1978-07-28,16.506334,16.700525,16.461519,16.648243,4.576154,2891981
1978-07-31,16.655712,16.820028,16.655712,16.790154,4.615165,2220867
1978-08-01,16.790154,16.834967,16.670650,16.678120,4.584371,2985702
1978-08-02,16.678120,17.507170,16.670650,17.507170,4.812249,3728781
1978-08-03,17.507170,17.626673,17.029160,17.029160,4.727326,4408262
1978-08-04,17.029160,17.305510,16.999283,17.238289,4.785382,2948883
1978-08-07,17.238289,17.357792,17.088909,17.088909,4.743915,3824176
1978-08-08,17.088909,17.312979,17.029160,17.312979,4.806114,3248458
1978-08-09,17.312979,17.522108,17.238289,17.253227,4.789525,5196528
1978-08-10,17.253227,17.402605,17.133724,17.178537,4.768794,1876106
1978-08-11,17.186007,17.372728,17.186007,17.268164,4.793675,1395782
1978-08-14,17.268164,17.417543,17.245758,17.245758,4.787451,1533018
1978-08-15,17.245758,17.417543,17.133724,17.417543,4.835142,1377373
1978-08-16,17.417543,17.835802,17.372728,17.731237,4.922223,3613302
1978-08-17,17.731237,17.888086,17.611734,17.641611,4.897344,2486970
1978-08-18,17.641611,17.910492,17.537046,17.551985,4.872462,1852675
1978-08-21,17.551985,17.671488,17.462357,17.529577,4.866244,1384067
1978-08-22,17.529577,17.783522,17.507170,17.716299,4.918076,1809162
1978-08-23,17.746176,17.970243,17.746176,17.790989,4.938810,2224214
1978-08-24,17.790989,17.925430,17.716299,17.746176,4.926370,1680294
1978-08-25,17.746176,17.895554,17.723768,17.761114,4.930517,1310429
1978-08-28,17.761114,17.768583,17.596798,17.626673,4.893197,1010854
1978-08-29,17.626673,17.701363,17.417543,17.477295,4.851729,1029264
1978-08-30,17.477295,17.626673,17.477295,17.507170,4.860020,815043
1978-08-31,17.507170,17.566921,17.417543,17.439951,4.841362,768182
1978-09-01,17.447418,17.619204,17.447418,17.537046,4.868314,1072778
1978-09-05,17.559452,17.985182,17.559452,17.985182,4.992721,2030077
1978-09-06,17.985182,18.104685,17.895554,17.925430,4.976131,2635920
1978-09-07,17.925430,18.074808,17.776052,17.880617,4.963691,1804141
1978-09-08,17.880617,18.194311,17.850740,18.194311,5.050770,2092000
1978-09-11,18.127090,18.127090,17.895554,17.895554,4.967838,1395782
1978-09-12,17.895554,17.977713,17.850740,17.977713,4.990645,1466074
1978-09-13,17.977713,18.007587,17.626673,17.626673,4.893197,1876106
1978-09-14,17.626673,17.708832,17.499701,17.537046,4.868314,1405824
1978-09-15,17.537046,17.596798,17.268164,17.312979,4.806114,1534691
1978-09-18,17.312979,17.439951,17.178537,17.268164,4.793675,2753072
1978-09-19,17.268164,17.402605,17.118786,17.118786,4.752204,1335533
1978-09-20,17.118786,17.238289,16.879780,16.999283,4.719030,1678621
1978-09-21,16.999283,17.073973,16.760277,16.969406,4.710739,1866064
1978-09-22,16.969406,16.999283,16.969406,16.969406,4.710739,1635107
1978-09-25,16.730402,16.820028,16.581022,16.760277,4.652681,1871085
1978-09-26,16.760277,16.879780,16.707994,16.790154,4.660979,1425907
1978-09-27,16.790154,16.849903,16.401770,16.431644,4.561458,1432602
1978-09-28,16.431644,16.670650,16.342016,16.551147,4.594628,1623392
1978-09-29,16.551147,16.640774,16.506334,16.551147,4.594628,1521302
1978-10-02,16.551147,16.760277,16.543678,16.760277,4.652681,1233443
1978-10-03,16.760277,16.820028,16.521273,16.528740,4.588410,1576531
1978-10-04,16.528740,16.849903,16.431644,16.849903,4.677566,2110410
1978-10-05,16.849903,16.849903,16.618368,16.670650,4.627802,2088653
1978-10-06,16.670650,16.820028,16.655712,16.655712,4.623655,1084493
1978-10-09,16.685589,16.909657,16.685589,16.909657,4.694153,1402477
1978-10-10,16.909657,16.939531,16.760277,16.805092,4.665123,1266915
1978-10-11,16.805092,17.357792,16.760277,17.357792,4.818555,1516282
1978-10-12,17.357792,17.537046,17.044098,17.148663,4.760499,4088605
1978-10-13,17.148663,17.238289,17.014221,17.088909,4.743915,1795773
1978-10-16,17.088909,17.088909,16.670650,16.670650,4.627802,1531344
1978-10-17,16.670650,16.715464,16.446583,16.670650,4.627802,2945536
1978-10-18,16.670650,16.715464,16.551147,16.715464,4.640242,2406637
1978-10-19,16.715464,16.775215,16.491396,16.491396,4.578040,2088653
1978-10-20,16.491396,16.581022,16.349485,16.558617,4.596702,3062688
1978-10-23,16.558617,16.640774,16.371893,16.610899,4.611219,2406637
1978-10-24,16.610899,16.625837,16.431644,16.431644,4.561458,1790752
1978-10-25,16.431644,16.581022,16.282267,16.356955,4.540720,2361450
1978-10-26,16.356955,16.439114,16.192638,16.289736,4.522060,1631760
1978-10-27,16.289736,16.364424,16.073135,16.103010,4.470223,2483622
1978-10-30,16.103010,16.312141,15.923757,16.312141,4.528283,3169798
1978-10-31,15.744503,16.282267,15.744503,15.789316,4.383142,3243437
1978-11-01,15.849068,16.521273,15.849068,16.498865,4.630584,3733802
1978-11-02,16.297203,16.297203,16.013384,16.095543,4.517388,3728781
1978-11-03,16.095543,16.222513,15.968571,16.043261,4.502712,3022522
1978-11-06,16.028322,16.028322,15.774379,15.781848,4.429343,1466074
1978-11-07,15.729565,15.729565,15.498028,15.669814,4.397900,2547219
1978-11-08,15.669814,15.893881,15.572717,15.886413,4.458693,2182374
1978-11-09,15.886413,15.938695,15.699689,15.759441,4.423056,2145555
1978-11-10,15.759441,15.864006,15.729565,15.751972,4.420959,1087840
1978-11-13,15.751972,15.804254,15.512966,15.520435,4.355974,1501219
1978-11-14,15.520435,15.557780,15.296367,15.535373,4.360166,2028403
1978-11-15,15.535373,15.669814,15.415870,15.445746,4.335014,2107062
1978-11-16,15.490559,15.610062,15.490559,15.595124,4.376940,1569837
1978-11-17,15.595124,15.669814,15.595124,15.595124,4.376940,1559795
1978-11-20,15.610062,15.804254,15.610062,15.759441,4.423056,1543059
1978-11-21,15.759441,15.849068,15.677283,15.774379,4.427250,1979869
1978-11-22,15.774379,16.013384,15.774379,16.013384,4.494325,1266915
1978-11-24,16.162764,16.162764,15.938695,16.095543,4.517388,1435949
1978-11-27,16.095543,16.237452,16.028322,16.207577,4.548828,1163152
1978-11-28,16.207577,16.252390,15.983509,16.005915,4.492231,2326304
1978-11-29,15.983509,15.983509,15.819192,15.864006,4.452402,1656864
1978-11-30,15.864006,16.132887,15.834130,16.103010,4.519482,1531344
1978-12-01,16.170233,16.401770,16.170233,16.334549,4.584464,2421699
1978-12-04,16.334549,16.409239,16.237452,16.356955,4.590753,1454358
1978-12-05,16.394300,16.633305,16.394300,16.603430,4.659929,2234256
1978-12-06,16.603430,16.700525,16.491396,16.610899,4.662028,2281117
1978-12-07,16.610899,16.625837,16.431644,16.491396,4.628486,1586573
1978-12-08,16.491396,16.521273,16.356955,16.386831,4.599138,933869
1978-12-11,16.401770,16.655712,16.401770,16.610899,4.662028,1574858
1978-12-12,16.610899,16.640774,16.461519,16.491396,4.628486,1477789
1978-12-13,16.491396,16.521273,16.379362,16.386831,4.599138,1290346
1978-12-14,16.386831,16.431644,16.312141,16.386831,4.599138,1727155
1978-12-15,16.386831,16.454050,16.252390,16.454050,4.618006,1363984
1978-12-18,16.244921,16.244921,16.095543,16.140356,4.529965,1795773
1978-12-19,16.155294,16.924595,16.155294,16.902187,4.743781,3375651
1978-12-20,16.902187,17.059034,16.812559,16.991814,4.768930,4408262
1978-12-21,16.991814,17.021690,16.849903,16.954470,4.758453,2322957
1978-12-22,17.029160,17.626673,17.029160,17.626673,4.947114,3373978
1978-12-26,17.641611,18.522945,17.641611,18.493069,5.190278,5405728
1978-12-27,18.313814,18.313814,17.955305,18.074808,5.072887,3815808
1978-12-28,18.074808,18.403442,18.074808,18.164436,5.098042,3057667
1978-12-29,18.164436,18.313814,17.805927,17.835802,5.005806,2212499
1979-01-02,17.835802,18.224188,17.596798,18.134560,5.089655,2794912
1979-01-03,18.194311,18.448256,18.194311,18.313814,5.139969,3054320
1979-01-04,18.313814,18.463194,18.164436,18.224188,5.114815,3405776
1979-01-05,18.231655,18.343691,18.231655,18.283939,5.131584,1812509
1979-01-08,18.269001,18.269001,18.074808,18.194311,5.106423,2071917
1979-01-09,18.283939,18.425848,18.283939,18.283939,5.131584,1882800
1979-01-10,18.283939,18.373566,18.216719,18.246593,5.121104,1303734
1979-01-11,18.246593,18.642447,18.209249,18.612572,5.223818,2831731
1979-01-12,18.612572,18.754480,18.567759,18.687262,5.244779,4122077
1979-01-15,18.687262,18.896391,18.657385,18.851578,5.290895,3614976
1979-01-16,18.799295,18.799295,18.448256,18.500538,5.192373,2595754
1979-01-17,18.500538,18.642447,18.313814,18.537882,5.202854,2127146
1979-01-18,18.537882,18.642447,18.463194,18.582697,5.215432,1404150
1979-01-19,18.567759,18.567759,18.283939,18.313814,5.139969,2018362
1979-01-22,18.313814,18.642447,18.239124,18.612572,5.223818,2814995
1979-01-23,18.612572,18.702200,18.522945,18.597633,5.219625,2041792
1979-01-24,18.597633,18.597633,18.388504,18.433317,5.173504,1929661
1979-01-25,18.478130,18.642447,18.478130,18.642447,5.232205,1599962
1979-01-26,18.642447,18.732075,18.582697,18.702200,5.248975,1840960
1979-01-29,18.702200,18.717136,18.567759,18.597633,5.219625,1451011
1979-01-30,18.605103,18.791826,18.605103,18.642447,5.232205,1702051
1979-01-31,18.642447,18.672323,18.440786,18.448256,5.177698,1656864
1979-02-01,18.448256,18.582697,18.410912,18.582697,5.215432,1621718
1979-02-02,18.582697,18.582697,18.381035,18.418381,5.169318,1422560
1979-02-05,18.321283,18.321283,18.194311,18.269001,5.127389,1994931
1979-02-06,18.269001,18.313814,18.104685,18.134560,5.089655,2229235
1979-02-07,17.910492,17.910492,17.753645,17.835802,5.063195,2818342
1979-02-08,17.873148,17.962774,17.873148,17.903023,5.082282,1303734
1979-02-09,17.932899,18.037464,17.932899,18.029995,5.118322,1524650
1979-02-12,18.029995,18.343691,17.910492,18.321283,5.201016,1317123
1979-02-13,18.328753,18.522945,18.328753,18.410912,5.226457,2219194
1979-02-14,18.410912,18.418381,18.164436,18.254063,5.181931,1379046
1979-02-15,18.254063,18.433317,18.194311,18.418381,5.228580,1122986
1979-02-16,18.403442,18.403442,18.283939,18.313814,5.198895,1171520
1979-02-20,18.313814,18.425848,18.224188,18.403442,5.224336,1310429
1979-02-21,18.403442,18.440786,18.261532,18.283939,5.190415,1151437
1979-02-22,18.254063,18.254063,18.052402,18.142029,5.150127,1427581
1979-02-23,18.134560,18.134560,18.000120,18.059872,5.126807,838474
1979-02-26,18.074808,18.209249,18.074808,18.164436,5.156488,773203
1979-02-27,18.164436,18.164436,17.813396,17.873148,5.073799,1998278
1979-02-28,17.873148,17.985182,17.843271,17.925430,5.088638,1385741
1979-03-01,17.925430,18.015057,17.843271,17.985182,5.105603,1363984
1979-03-02,17.985182,18.000120,17.880617,17.970243,5.101360,1044326
1979-03-05,18.052402,18.388504,18.052402,18.291409,5.192534,1564816
1979-03-06,18.291409,18.313814,18.149498,18.156967,5.154370,1549754
1979-03-07,18.171906,18.388504,18.171906,18.209249,5.169209,1295366
1979-03-08,18.209249,18.493069,18.179375,18.463194,5.241299,1210013
1979-03-09,18.463194,18.515476,18.373566,18.388504,5.220099,1501219
1979-03-12,18.388504,18.522945,18.254063,18.522945,5.258262,1859370
1979-03-13,18.522945,18.627510,18.410912,18.433317,5.232815,2028403
1979-03-14,18.433317,18.508007,18.328753,18.373566,5.215856,1347248
1979-03-15,18.373566,18.440786,18.239124,18.336222,5.205258,1146416
1979-03-16,18.336222,18.478130,18.328753,18.448256,5.237056,1134701
1979-03-19,18.485600,18.657385,18.485600,18.560289,5.268864,1538038
1979-03-20,18.560289,18.620041,18.493069,18.552820,5.266739,1199971
1979-03-21,18.552820,18.881453,18.537882,18.881453,5.360035,2003299
1979-03-22,18.881453,18.971081,18.806765,18.881453,5.360035,2163965
1979-03-23,18.881453,18.941204,18.806765,18.821701,5.343073,1559795
1979-03-26,18.791826,18.791826,18.642447,18.657385,5.296425,1511261
1979-03-27,18.687262,19.165272,18.687262,19.165272,5.440606,2364797
1979-03-28,19.112989,19.112989,18.941204,18.986017,5.389720,2565629
1979-03-29,18.986017,19.083115,18.926268,18.986017,5.389720,1886147
1979-03-30,18.986017,19.038301,18.791826,18.851578,5.351552,1496198
1979-04-02,18.851578,18.851578,18.672323,18.769419,5.328230,1606656
1979-04-03,18.791826,19.105520,18.791826,19.090584,5.419402,2100368
1979-04-04,19.090584,19.202618,18.881453,18.971081,5.385478,2384880
1979-04-05,18.971081,19.165272,18.956142,19.165272,5.440606,1723808
1979-04-06,19.142866,19.142866,18.986017,19.030832,5.402438,1292019
1979-04-09,19.030832,19.105520,18.941204,19.060707,5.410920,1420886
1979-04-10,19.060707,19.239962,19.053240,19.120459,5.427885,1698704
1979-04-11,19.120459,19.210087,18.642447,18.642447,5.292190,3372304
1979-04-12,18.642447,18.776888,18.582697,18.627510,5.287942,1866064
1979-04-16,18.627510,18.724606,18.582697,18.620041,5.285822,1645149
1979-04-17,18.620041,18.732075,18.597633,18.672323,5.300668,1564816
1979-04-18,18.672323,18.761950,18.642447,18.642447,5.292190,1459379
1979-04-19,18.642447,18.694731,18.418381,18.455725,5.239180,1348922
1979-04-20,18.455725,18.478130,18.298878,18.328753,5.203135,2075264
1979-04-23,18.343691,18.537882,18.343691,18.522945,5.258262,2063549
1979-04-24,18.522945,18.694731,18.508007,18.537882,5.262501,1717114
1979-04-25,18.537882,18.657385,18.515476,18.642447,5.292190,1345574
1979-04-26,18.642447,18.642447,18.433317,18.455725,5.239180,1939702
1979-04-27,18.455725,18.552820,18.373566,18.552820,5.266739,1645149
1979-04-30,18.552820,18.776888,18.508007,18.776888,5.330350,1956438
1979-05-01,18.776888,18.971081,18.776888,18.859047,5.353670,1984890
1979-05-02,18.859047,19.030832,18.821701,19.000956,5.393956,1651843
1979-05-03,19.000956,19.210087,19.000956,19.105520,5.423641,2493664
1979-05-04,18.971081,18.971081,18.582697,18.597633,5.336882,2040118
1979-05-07,18.515476,18.515476,18.410912,18.463194,5.298302,1412518
1979-05-08,18.463194,18.657385,18.440786,18.642447,5.349745,2117104
1979-05-09,18.642447,18.687262,18.508007,18.508007,5.311162,1419213
1979-05-10,18.508007,18.530413,18.283939,18.358627,5.268295,1241811
1979-05-11,18.373566,18.463194,18.373566,18.425848,5.287585,1126333
1979-05-14,18.425848,18.508007,18.373566,18.403442,5.281153,835126
1979-05-15,18.403442,18.522945,18.224188,18.224188,5.229716,1606656
1979-05-16,18.224188,18.343691,18.089746,18.328753,5.259720,1444317
1979-05-17,18.328753,18.493069,18.283939,18.493069,5.306874,1189930
1979-05-18,18.493069,18.508007,18.343691,18.373566,5.272581,1201645
1979-05-21,18.373566,18.455725,18.358627,18.418381,5.285442,1101229
1979-05-22,18.418381,18.552820,18.373566,18.463194,5.298302,1261894
1979-05-23,18.463194,18.552820,18.283939,18.283939,5.246862,1102902
1979-05-24,18.283939,18.373566,18.239124,18.328753,5.259720,1203318
1979-05-25,18.328753,18.366096,18.298878,18.328753,5.259720,687850
1979-05-29,18.328753,18.358627,18.269001,18.343691,5.264010,943910
1979-05-30,18.306347,18.306347,18.104685,18.142029,5.206136,1215034
1979-05-31,18.142029,18.209249,18.059872,18.164436,5.212568,2167312
1979-06-01,18.254063,18.254063,18.134560,18.224188,5.229716,958973
1979-06-04,18.224188,18.254063,18.104685,18.164436,5.212568,819227
1979-06-05,18.194311,18.642447,18.194311,18.612572,5.341168,1361892
1979-06-06,18.612572,18.702200,18.493069,18.522945,5.315449,1479044
1979-06-07,18.552820,18.702200,18.552820,18.612572,5.341168,1148508
1979-06-08,18.612572,18.612572,18.373566,18.493069,5.306874,1305826
1979-06-11,18.493069,18.552820,18.313814,18.522945,5.315449,1190348
1979-06-12,18.522945,18.761950,18.522945,18.642447,5.349745,2142626
1979-06-13,18.642447,18.642447,17.985182,18.015057,5.169699,2542617
1979-06-14,17.985182,17.985182,17.626673,17.835802,5.118257,2628807
1979-06-15,17.835802,17.925430,17.656549,17.746176,5.092543,2164383
1979-06-18,17.686424,17.686424,17.357792,17.387667,4.989661,1499127
1979-06-19,17.387667,17.566921,17.268164,17.357792,4.981088,1651006
1979-06-20,17.357792,17.626673,17.238289,17.447418,5.006809,2507053
1979-06-21,17.447418,17.805927,17.417543,17.566921,5.041100,1883637
1979-06-22,17.656549,17.746176,17.656549,17.716299,5.083966,1273610
1979-06-25,17.716299,17.805927,17.537046,17.656549,5.066823,1210013
1979-06-26,17.746176,17.746176,17.327915,17.387667,4.989661,1602890
1979-06-27,17.447418,17.805927,17.447418,17.566921,5.041100,1415447
1979-06-28,17.596798,17.716299,17.596798,17.656549,5.066823,1009181
1979-06-29,17.656549,17.716299,17.447418,17.537046,5.032526,1297040
1979-07-02,17.537046,17.596798,17.178537,17.298040,4.963940,1488667
1979-07-03,17.298040,17.327915,17.238289,17.298040,4.963940,874874
1979-07-05,17.298040,17.298040,17.148663,17.238289,4.946795,1302061
1979-07-06,17.238289,18.343691,17.178537,17.596798,5.049671,1671926
1979-07-09,17.596798,17.686424,17.417543,17.566921,5.041100,1227167
1979-07-10,17.566921,17.596798,17.208412,17.268164,4.955369,1580297
1979-07-11,17.268164,17.298040,16.999283,17.118786,4.912500,1590338
1979-07-12,17.088909,17.088909,16.730402,16.760277,4.809623,2546801
1979-07-13,16.730402,16.730402,16.491396,16.730402,4.801051,4131700
1979-07-16,16.730402,16.879780,16.670650,16.849903,4.835344,1528834
1979-07-17,16.820028,16.820028,16.551147,16.551147,4.749608,2339274
1979-07-18,16.551147,16.610899,16.371893,16.610899,4.766758,2320028
1979-07-19,16.610899,16.730402,16.581022,16.610899,4.766758,1580297
1979-07-20,16.610899,16.760277,16.610899,16.670650,4.783904,2122962
1979-07-23,16.581022,16.581022,16.342016,16.521273,4.741035,1748075
1979-07-24,16.521273,16.640774,16.461519,16.461519,4.723889,1282396
1979-07-25,16.521273,16.640774,16.521273,16.610899,4.766758,1540130
1979-07-26,16.581022,16.581022,16.371893,16.371893,4.698171,2067733
1979-07-27,16.371893,16.610899,16.252390,16.371893,4.698171,1615442
1979-07-30,16.371893,16.670650,16.371893,16.521273,4.741035,910020
1979-07-31,16.551147,16.730402,16.551147,16.670650,4.783904,1303316
1979-08-01,16.670650,16.730402,16.551147,16.730402,4.801051,1340554
1979-08-02,16.730402,16.790154,16.551147,16.640774,4.775332,1434694
1979-08-03,16.610899,16.610899,16.431644,16.461519,4.723889,1099137
1979-08-06,16.461519,16.581022,16.312141,16.551147,4.749608,1311266
1979-08-07,16.610899,16.999283,16.610899,16.909657,4.852489,2739683
1979-08-08,16.820028,16.820028,16.521273,16.581022,4.816733,2438854
1979-08-09,16.551147,16.551147,16.431644,16.461519,4.782017,2438854
1979-08-10,16.461519,16.849903,16.371893,16.820028,4.886160,2102878
1979-08-13,16.820028,16.820028,16.670650,16.790154,4.877485,2045976
1979-08-14,16.790154,16.820028,16.670650,16.790154,4.877485,2233001
1979-08-15,16.790154,17.298040,16.700525,17.268164,5.016346,2084887
1979-08-16,17.268164,17.327915,16.969406,17.118786,4.972950,1994931
1979-08-17,17.118786,17.178537,16.969406,17.029160,4.946915,1182398
1979-08-20,17.029160,17.178537,16.939531,17.118786,4.972950,1465655
1979-08-21,17.118786,17.118786,16.849903,16.939531,4.920879,1094116
1979-08-22,16.939531,16.999283,16.820028,16.849903,4.894843,2224633
1979-08-23,16.849903,16.909657,16.610899,16.640774,4.834091,1639710
1979-08-24,16.640774,16.849903,16.521273,16.640774,4.834091,1410008
1979-08-27,16.640774,16.879780,16.610899,16.730402,4.860129,1417958
1979-08-28,16.730402,16.760277,16.640774,16.730402,4.860129,1645986
1979-08-29,16.730402,16.790154,16.640774,16.640774,4.834091,1226749
1979-08-30,16.640774,16.730402,16.610899,16.610899,4.825413,858975
1979-08-31,16.670650,16.730402,16.670650,16.730402,4.860129,1122567
1979-09-04,16.700525,16.700525,16.371893,16.401770,4.764662,1596196
1979-09-05,16.371893,16.371893,16.073135,16.312141,4.738624,2900349
1979-09-06,16.312141,16.312141,16.132887,16.162764,4.695227,1322562
1979-09-07,16.162764,16.252390,16.103010,16.192638,4.703907,1701214
1979-09-10,16.192638,16.222513,16.103010,16.132887,4.686550,1279467
1979-09-11,16.132887,16.192638,15.804254,15.893881,4.617120,1951836
1979-09-12,15.893881,15.923757,15.714627,15.834130,4.599761,2731315
1979-09-13,15.834130,15.983509,15.804254,15.953633,4.634476,1670671
1979-09-14,15.953633,16.342016,15.893881,16.222513,4.712589,2100786
1979-09-17,16.342016,16.551147,16.342016,16.371893,4.755980,2254758
1979-09-18,16.371893,16.371893,16.192638,16.222513,4.712589,1705817
1979-09-19,16.222513,16.401770,16.192638,16.192638,4.703907,1658956
1979-09-20,16.192638,17.059034,16.162764,17.029160,4.946915,1840542
1979-09-21,16.969406,16.969406,16.581022,16.730402,4.860129,2619602
1979-09-24,16.700525,16.700525,16.192638,16.222513,4.712589,2199529
1979-09-25,16.222513,16.551147,15.893881,16.401770,4.764662,2658514
1979-09-26,16.401770,16.610899,16.252390,16.282267,4.729944,2071498
1979-09-27,16.282267,16.431644,16.162764,16.312141,4.738624,1525068
1979-09-28,16.312141,16.371893,16.132887,16.192638,4.703907,1338880
1979-10-01,16.162764,16.162764,16.013384,16.162764,4.695227,1096208
1979-10-02,16.162764,16.431644,16.073135,16.312141,4.738624,1663977
1979-10-03,16.312141,16.491396,16.282267,16.312141,4.738624,1485320
1979-10-04,16.312141,16.461519,16.312141,16.401770,4.764662,1128843
1979-10-05,16.401770,16.610899,16.371893,16.461519,4.782017,1535528
1979-10-08,16.461519,16.491396,16.013384,16.103010,4.677871,1771087
1979-10-09,16.103010,16.103010,15.774379,15.774379,4.582407,2414586
1979-10-10,15.774379,16.192638,15.535373,16.192638,4.703907,4347176
1979-10-11,16.162764,16.162764,15.834130,15.893881,4.617120,2367726
1979-10-12,15.893881,16.043261,15.684751,15.714627,4.565050,1958530
1979-10-15,15.714627,15.744503,15.535373,15.625000,4.539009,2724202
1979-10-16,15.625000,15.714627,15.296367,15.326243,4.452224,3997394
1979-10-17,15.326243,15.415870,15.087237,15.117113,4.391472,2104970
1979-10-18,15.117113,15.236616,15.027486,15.027486,4.365437,2617510
